filename,Tema,Narasi,Makna moral
063-Cutting-off-Subsistence-for-Parents-leads-to-Poverty-Original.jpg,Mengabaikan orangtua,"Di tengah relief, seorang pria kaya tampak memalingkan wajah sambil mengangkat tangannya dengan tegas—sebuah isyarat penolakan yang menusuk. Di hadapannya, berdiri sepasang orangtua yang wajahnya penuh harap, namun tidak lagi mendapat sambutan hangat dari anak yang dahulu mereka rawat. Di bawah pohon, seseorang duduk kaku di depan sepasang lansia lain yang duduk bersila. Pandangan kosong dan jarak di antara mereka menunjukkan dinginnya hubungan yang dulu mungkin hangat. Panel ini diduga menggambarkan seseorang yang memutus bantuan kepada orangtuanya demi kekayaan atau ego pribadi. Namun anehnya, panel sebelah kiri tidak menampilkan kemiskinan atau penderitaan yang biasa digambarkan sebagai akibat karma buruk. Pasangan di sana tampak tenang, bahkan tidak terlihat dalam kesusahan. Apakah ini menunjukkan bahwa hukuman tidak selalu bersifat materiil, melainkan batiniah? Bisa jadi, luka terbesar adalah kehilangan rasa kasih dan hormat dari hati sendiri. Relief ini mengajak kita merenung bahwa durhaka tak selalu berbuah siksaan kasat mata—kadang hanya meninggalkan kehampaan yang sunyi dan menusuk.","Mengabaikan orangtua bisa jadi tidak langsung mendatangkan penderitaan lahiriah, tetapi menyisakan kekosongan dan keretakan hati yang sulit diperbaiki."
064-Cutting-off-Subsistence-for-Others-leads-to-Poverty-Original.jpg,Pengkhianatan dan Pemutusan Tali Persaudaraan,"Di panel ini, beberapa sosok tampak mengangkat tangan, seolah ingin menolak atau menghalangi sesuatu yang tak diinginkan. Gestur itu menggambarkan perbuatan yang menyakitkan: memangkas pasokan atau dukungan kepada orang lain, mungkin kepada keluarga atau sahabat dekat. Tindakan ini bukan hanya pengkhianatan, tapi juga putusnya tali persaudaraan yang seharusnya kuat. Orang-orang yang kehilangan dukungan ini berdiri terpaku, merasakan luka yang tak terlihat namun sangat mendalam. Anehnya, akibat buruk dari perbuatan ini tidak tergambar dalam relief, membuat kita bertanya-tanya tentang keadilan yang tersembunyi. Mungkin ini memberi pesan bahwa kerusakan hati kadang tak langsung terlihat, namun tetap berdampak. Di tengah ketidakpastian itu, kita diajak merenungi bagaimana hubungan yang rusak akan membuahkan penderitaan yang tak terduga. Mengkhianati kepercayaan adalah benih yang tumbuh menjadi kesepian dan kehancuran. Meski tidak selalu langsung terlihat, karma tetap berjalan dalam siklus kehidupan. Relief ini mengingatkan kita untuk menjaga ikatan dan menghargai setiap bantuan yang diberikan.","Memutus tali persaudaraan dan mengkhianati kepercayaan membawa luka yang dalam, meski dampaknya tak selalu terlihat secara langsung."
065-Rejoicing-in-Famine-leads-to-Poverty-Original.jpg,Iri hati,"Di sisi kanan relief, sekelompok orang tampak tersenyum puas, berdiri di antara tumpukan harta dan simbol kekayaan. Namun senyum itu bukan karena panen melimpah mereka sendiri, melainkan karena melihat ladang orang lain dirusak kawanan tikus. Mereka tidak bergerak untuk membantu, bahkan justru bergembira atas kesialan orang lain. Di sisi kiri, kehancuran terlihat jelas—ladang porak-poranda, dan rumah-rumah tampak penuh sesak, mencerminkan kemiskinan dan kepedihan. Bahkan seekor anjing di bawah rumah tampak kurus dan nelangsa, ikut menggambarkan kesengsaraan yang merata. Namun menariknya, mereka yang bersukacita atas penderitaan itu tidak terlihat menerima akibat langsung dalam panel ini. Relief ini seolah menunjukkan bahwa dosa iri hati bukanlah kesalahan fisik, melainkan kerusakan batin yang menggerogoti dari dalam. Saat seseorang bersenang-senang melihat orang lain menderita, hatinya telah kehilangan kemanusiaan. Kekayaan mereka mungkin utuh, tapi kemiskinan nurani adalah hukuman yang paling sunyi dan menyakitkan. Karma sejati datang saat kita menukar belas kasih dengan cemooh.","Merayakan penderitaan orang lain hanya akan menyingkap kemiskinan hati yang sebenarnya, meskipun harta melimpah di tangan."
066-Ceasing-from-taking-what-is-not-given-leads-to-Riches-Original.jpg,Integritas dan Penghentian Pencurian,"Di anjungan yang tinggi, seorang guru dengan tegas mengangkat tangannya, memberikan pelajaran penting kepada murid-muridnya. Di hadapannya, seorang pemuda berlutut, menunjukkan tekad kuat untuk berhenti mengambil sesuatu yang bukan haknya. Suasana dipenuhi oleh kesungguhan dan janji untuk tidak lagi mencuri atau mengambil yang tidak diberikan. Komitmen ini bukan hanya kata-kata, tapi awal perubahan hidup menuju kejujuran. Di sisi kiri, gambaran kehidupan mewah menanti sebagai hasil dari perbuatan baik dan integritas yang dijalankan. Seorang lelaki duduk santai di anjungan bersama dua selir, dikelilingi kantong-kantong penuh harta. Para pelayan sibuk melayani, sementara orang-orang memandang dari kejauhan dengan hormat. Kekayaan yang mereka raih bukan hasil tipu daya, melainkan buah dari kejujuran dan usaha keras. Relief ini mengajarkan bahwa menghentikan kebiasaan buruk membuka pintu bagi keberkahan dan kemakmuran. Kejujuran adalah jalan menuju kehidupan yang terhormat dan bahagia.",Berhenti mengambil yang bukan hak dan menjunjung kejujuran membuka jalan menuju kemakmuran dan penghormatan dalam hidup.
067-Hindering-the-taking-of-what-is-not-given-leads-to-Riches-Original.jpg,Menolak Pencurian dan Menghormati Kejujuran,"Adegan ini mungkin sulit dimengerti tanpa petunjuk, namun pesan kuat tersirat di baliknya. Di tengah relief, tampak sosok yang tegas memantang pencurian, menolak untuk terlibat dalam kejahatan tersebut. Sikap ini menunjukkan keberanian dan integritas dalam menghadapi godaan. Di sisi kiri, seorang lelaki kaya duduk santai di mimbar tinggi, dikelilingi oleh tiga perempuan muda yang anggun. Orang-orang di depannya memberikan penghormatan dan menunjuk kepadanya sebagai teladan kesuksesan. Kekayaan yang ia miliki bukan hanya soal materi, tetapi hasil dari prinsip hidup yang jujur. Ia menjadi contoh nyata bahwa menolak tindakan tercela membuka jalan bagi kemakmuran. Masyarakat pun menghormatinya bukan hanya karena harta, tapi juga karena integritas yang ia pegang. Relief ini mengajarkan bahwa keberanian untuk berkata tidak pada kejahatan membawa kehormatan dan hasil yang baik. Sikap jujur dan menolak pencurian adalah kunci hidup bermartabat.",Menolak terlibat dalam kejahatan dan menjaga integritas akan membawa penghormatan dan keberhasilan dalam hidup.
068-Giving-the-Means-of-Subsistence-to-Parents-leads-to-Riches-Original.jpg,Menghormati Orang Tua dan Bersedekah,"Di sudut paling kanan, pasangan orangtua duduk dengan penuh wibawa di dalam anjungan yang megah. Di hadapan mereka, beberapa orang membawa persembahan sebagai tanda penghormatan dan bakti kepada kedua orang tua mereka. Memberikan pasokan kepada orang tua bukan hanya kewajiban, tapi sebuah penghormatan atas pengorbanan mereka. Di sisi kiri relief, terlihat seorang pria menuang air dari kendi, sebuah simbol budaya dalam ritual sedekah dan pemberian. Persembahan mewah yang terpajang menunjukkan betapa besar rasa hormat yang diberikan kepada orangtua. Air yang dituangkan menjadi lambang kesucian dan niat baik dalam memberi. Adegan ini menggambarkan pentingnya menghargai dan merawat orang tua sebagai pondasi keluarga. Ketulusan dalam memberikan persembahan juga membawa berkah dan kemakmuran bagi penerima dan pemberi. Masyarakat diajarkan bahwa bakti kepada orang tua adalah jalan menuju kehidupan yang harmonis dan sejahtera. Dengan menghormati orang tua, kita menanam benih kebaikan yang akan berbuah indah di masa depan.",Menghormati dan merawat orang tua dengan penuh bakti membawa berkah dan keharmonisan dalam kehidupan.
069-Giving-the-Means-of-Subsistence-to-Noble-Ones-leads-to-Riches-Original.jpg,Dermawan dan Kebajikan,"Di sudut paling kanan, tiga petapa duduk tenang dalam anjungan mereka yang sederhana. Di depan mereka, para kepala rumah tangga datang membawa banyak persembahan sebagai tanda hormat dan dukungan. Mereka bermaksud memberikan pasokan kepada para muliawan bajik yang telah berbuat baik bagi masyarakat. Tindakan ini bukan sekadar ritual, melainkan wujud penghargaan atas kebajikan yang mereka tunjukkan. Di sisi kiri relief, tampak gambaran kemakmuran yang dihasilkan dari sikap dermawan tersebut. Seorang pangeran duduk dengan anggun di kursinya, ditemani permaisurinya dan dikelilingi para pelayan yang setia. Kekayaan dan kesejahteraan terlihat nyata di sekitar mereka, buah dari kebaikan dan saling mendukung. Kisah ini mengajarkan bahwa memberi kepada yang bijak dan baik hati membawa berkah bagi semua. Para petapa yang sederhana justru menjadi sumber berkah bagi masyarakat luas. Dengan hati yang dermawan, kemakmuran bisa tumbuh dan mengalir ke semua lapisan masyarakat.",Dermawan dan menghargai kebajikan orang lain akan membawa kemakmuran dan kesejahteraan bagi semua.
070-Giving-Support-to-the-Ill-leads-to-Riches-Original.jpg,Dermawan dan Kepedulian Sosial,"Di tengah panel ini, terlihat momen pembagian yang penuh makna. Meskipun kita tidak dapat melihat dengan jelas apa yang sedang dibagikan, ada rasa kuat bahwa ini adalah pemberian kepada yang miskin atau yang membutuhkan. Para pemahat mungkin memahami kata “bāla” dalam bahasa Sanskerta yang berarti “muda,” sekaligus “lemah” atau “miskin.” Tindakan ini menunjukkan kepedulian sosial yang mendalam terhadap sesama. Di sisi kanan relief, seseorang duduk santai di singgasana yang sangat indah. Tangan orang itu bersandar mesra di pundak selirnya, tanda kekuasaan sekaligus kelembutan. Di hadapannya, para pengikut dan warga berbaris memberikan berbagai hadiah sebagai bentuk penghormatan. Panel ini adalah bagian pertama dari empat panel yang menggambarkan kebajikan yang mulia. Kisah ini mengajarkan bahwa memberi dan berbagi kepada yang membutuhkan adalah jalan menuju kehormatan dan kemuliaan. Melalui tindakan dermawan, sebuah masyarakat dapat tumbuh dengan penuh kasih dan keadilan.",Memberi kepada yang membutuhkan adalah bentuk kebajikan yang membawa kehormatan dan kemakmuran bersama.
071-Giving-Support-to-the-Ill-leads-to-Riches-Original.jpg,Dermawan dan Kebajikan Sosial,"Adegan ini sangat mirip dengan panel sebelumnya, menggambarkan siklus kebaikan yang berulang. Di sebelah kanan, seorang pria kaya duduk dengan tenang bersama para istrinya, dikelilingi tanda-tanda kemakmuran, termasuk kantong uang di bawah kursinya. Namun, di tengah panel, tampak para pegawai membagikan makanan kepada yang miskin dan sakit, sebuah gambaran nyata dari kepedulian sosial. Tindakan membagikan makanan bukan hanya sekadar kebaikan, tetapi juga sebuah kewajiban moral dalam masyarakat. Sikap dermawan ini menunjukkan bahwa kekayaan sejati bukan hanya milik pribadi, tetapi juga harus dibagi. Hasil dari perbuatan baik ini terlihat jelas dalam kehidupan berikutnya. Sang dermawan dilahirkan kembali dengan status kaya dan dihormati oleh masyarakat. Ini memperkuat nilai karma yang menyatakan bahwa kebaikan akan kembali kepada pelakunya. Kisah ini mengajarkan bahwa memberi dengan ikhlas membawa keberkahan dan kehormatan. Dengan berbagi, seseorang tidak hanya menolong sesama, tetapi juga menata masa depan yang lebih baik bagi dirinya sendiri.",Berbagi kepada yang membutuhkan membawa berkah dan kehormatan yang akan kembali dalam kehidupan kita.
072-Giving-Support-to-the-Ill-leads-to-Riches-Original.jpg,Dermawan dan Pembalasan Kebaikan,"Ini adalah adegan ketiga yang sangat mirip dengan dua panel sebelumnya, menegaskan pentingnya kebaikan berulang. Di sisi kanan, pasangan kaya duduk dengan tenang, dikelilingi kemewahan yang jelas terlihat. Di tengah, para pelayan dengan sigap membagikan makanan kepada yang miskin dan kekurangan, menunjukkan tindakan nyata kepedulian sosial. Sikap dermawan ini bukan hanya soal memberi, tetapi juga bentuk tanggung jawab sosial dan moral. Di sebelah kiri, pangeran yang duduk dengan lutut dibebat tali tampak dihormati oleh para pelayan yang berdiri di belakangnya. Penari yang menghibur menambah suasana kemegahan istana. Kekayaan dan kedudukan pangeran ini merupakan hasil dari perbuatan baik yang ia lakukan di masa lalu. Kisah ini mengingatkan bahwa kebaikan yang dilakukan akan membawa kemakmuran dan penghormatan di masa depan. Dermawan tidak hanya menciptakan kebaikan untuk orang lain, tetapi juga menata nasibnya sendiri. Dengan memberi, kita menanam benih keberuntungan yang kelak akan berbuah manis.",Kebaikan dan kemurahan hati hari ini adalah investasi untuk kemakmuran dan kehormatan di masa depan.
073-Giving-Support-to-the-Ill-leads-to-Riches-Original.jpg,Dermawan dan Reinkarnasi Berkah,"Dalam panel ini, kita melihat variasi kecil dari tema yang sudah familiar, yang tampaknya sangat disenangi oleh para pemahat dan pembimbing kepetapaan. Seorang orang kaya duduk nyaman di atas bantal besar, dengan pandangan yang penuh kasih kepada mereka yang menerima bantuannya. Ia dengan penuh ikhlas membagikan makanan kepada yang membutuhkan, memperlihatkan kemurahan hati yang tulus. Tindakan dermawan ini bukan hanya sekadar pemberian, tapi sebuah bentuk pengabdian tanpa pamrih. Hasil dari perbuatan baik ini terlihat jelas dalam kehidupan berikutnya. Ia terlahir kembali dalam keluarga kaya, mendapatkan kemewahan sebagai buah dari amal baiknya. Kini ia duduk di singgasana indah bersama permaisurinya, dikelilingi oleh para pelayan setia. Kisah ini mengajarkan bahwa kebaikan yang dilakukan dengan niat tulus membawa keberuntungan dan kebahagiaan di masa depan. Berbagi bukan hanya meringankan beban orang lain, tetapi juga mengangkat derajat hidup sendiri. Sebuah pengingat bahwa karma baik akan selalu kembali pada pelakunya.",Berbuat baik dengan tulus adalah kunci membuka pintu keberuntungan dan kebahagiaan di masa depan.
074-Not-Questioning-the-Wise-leads-to-having-Little-Wisdom-Original.jpg,Ketidaktertarikan dan Kebodohan,"Di sisi kanan relief, seorang bijak duduk dengan tenang di atas bantal besar, siap membagikan ilmu dan kebijaksanaan Dharma. Namun, orang yang duduk di depannya malah asyik bercengkerama dengan istrinya, menunjukkan bahwa ia tidak terlalu tertarik pada ajaran tersebut. Di depan guru itu, seseorang dengan santai menusuk babi hutan, menandakan ketidakpedulian terhadap momen penting di sekitarnya. Di bagian tengah, seorang perempuan berpaling dari sang brahmana dan memilih untuk mendekat pada suaminya, sekali lagi menolak bimbingan yang ditawarkan. Sementara itu, di sebelah kiri, beberapa orang tampak malas dan tidak bersemangat, duduk dan berbaring di bawah pohon. Mereka menggambarkan orang-orang yang kurang kebijaksanaan dan menyia-nyiakan hidup mereka. Adegan ini memperlihatkan betapa besar dampak ketidaktertarikan terhadap ilmu dan kebaikan. Kebodohan dan kemalasan menjadi penghalang utama untuk berkembang dan meraih kehidupan yang lebih baik. Tanpa keinginan belajar, manusia akan kehilangan kesempatan untuk menjadi bijak dan berguna. Kisah ini mengingatkan kita agar tidak melewatkan kesempatan berharga untuk belajar dan bertumbuh.",Ketidaktertarikan terhadap ilmu dan kebijaksanaan hanya membawa kebodohan dan kesia-siaan dalam hidup.
075-Not-Questioning-the-Wise-leads-to-having-Little-Wisdom-Original.jpg,Kebodohan akibat Kemalasan dan Kelesuan,"Pada relief ini, terlihat lima bangsawan muda yang duduk santai di lantai, tampak asyik membicarakan kesenangan duniawi mereka sendiri. Meski memiliki kesempatan untuk bertanya dan belajar dari orang bijak yang berdiri di mimbar, mereka justru mengabaikan ajaran berharga tersebut. Sikap acuh tak acuh mereka menunjukkan kemalasan dan kelesuan dalam menghadapi ilmu dan kebijaksanaan. Padahal, kesempatan belajar adalah jalan menuju kehidupan yang lebih baik dan bermakna. Akibat dari sikap tersebut, kelima bangsawan ini kemudian terlahir kembali dalam keadaan bodoh, digambarkan duduk di bawah pohon tanpa tujuan. Gambaran ini menjadi peringatan bahwa kemalasan dalam menuntut ilmu akan membawa kebodohan dan penyesalan di masa depan. Orang yang mengabaikan kesempatan berharga untuk belajar, akan mengalami jatuhnya martabat dan hilangnya kemuliaan. Relief ini mengajarkan pentingnya kesungguhan dan perhatian terhadap ajaran bijak. Kesempatan belajar jangan sampai disia-siakan demi kesenangan sesaat. Karena kebodohan dan kemalasan adalah musuh utama kemajuan dan kebijaksanaan.",Kemalasan dan kelesuan dalam menuntut ilmu hanya akan membawa kebodohan dan penyesalan dalam hidup.
